Date,Date Value,Open,High,Low,Close,Adj Close,Volume
2019-02-20,49,162.25,163.720001,161.25,162.559998,162.559998,11770700
2019-02-21,50,161.929993,162.240005,159.589996,160.039993,160.039993,15607800
2019-02-22,51,160.580002,162.410004,160.309998,161.889999,161.889999,15858500
2019-02-25,52,163.070007,166.070007,162.899994,164.619995,164.619995,18737100
2019-02-26,53,164.339996,166.240005,163.800003,164.130005,164.130005,13784100
2019-02-27,54,162.899994,163.929993,160.410004,162.809998,162.809998,12697500
2019-02-28,55,162.369995,163.5,160.860001,161.449997,161.449997,11114200
2019-03-01,56,162.600006,163.130005,161.690002,162.279999,162.279999,11097800
2019-03-04,57,163.899994,167.5,163.830002,167.369995,167.369995,18894700
2019-03-05,58,167.369995,171.880005,166.550003,171.259995,171.259995,28187900
2019-03-06,59,172.899994,173.570007,171.270004,172.509995,172.509995,21531700
2019-03-07,60,171.5,171.740005,167.610001,169.130005,169.130005,18306500
2019-03-08,61,166.199997,169.619995,165.970001,169.600006,169.600006,13184800
2019-03-11,62,171.600006,174.300003,171.580002,172.070007,172.070007,18884000
2019-03-12,63,172.089996,173.800003,171.220001,171.919998,171.919998,12155300
2019-03-13,64,172.320007,174.029999,172.119995,173.369995,173.369995,11973300
2019-03-14,65,169.759995,171.149994,168.160004,170.169998,170.169998,18037400
2019-03-15,66,167.160004,167.580002,162.509995,165.979996,165.979996,37135400
2019-03-18,67,163.570007,163.899994,159.279999,160.470001,160.470001,37524200
2019-03-19,68,161.479996,163.820007,160.820007,161.570007,161.570007,25611500
2019-03-20,69,161.5,166.119995,161.240005,165.440002,165.440002,20211500
2019-03-21,70,164.889999,166.389999,163.75,166.080002,166.080002,16223000
2019-03-22,71,165.649994,167.419998,164.089996,164.339996,164.339996,16389200
2019-03-25,72,163,166.539993,162,166.289993,166.289993,12631200
2019-03-26,73,167.350006,169.449997,166.350006,167.679993,167.679993,15437900
2019-03-27,74,167.850006,168.940002,164.789993,165.869995,165.869995,10620300
2019-03-28,75,164.570007,166.720001,163.330002,165.550003,165.550003,10689200
2019-03-29,76,166.389999,167.190002,164.809998,166.690002,166.690002,13455500
2019-04-01,77,167.830002,168.899994,167.279999,168.699997,168.699997,10381500
2019-04-02,78,170.139999,174.899994,169.550003,174.199997,174.199997,23946500
2019-04-03,79,174.5,177.960007,172.949997,173.539993,173.539993,27590100
2019-04-04,80,176.020004,178,175.529999,176.020004,176.020004,17847700
2019-04-05,81,176.880005,177,175.100006,175.720001,175.720001,9594100
2019-04-08,82,175.210007,175.5,174.229996,174.929993,174.929993,7297400
2019-04-09,83,175.619995,179.190002,175.550003,177.580002,177.580002,19751000
2019-04-10,84,178.179993,178.789993,176.539993,177.820007,177.820007,11701500
2019-04-11,85,178.240005,178.399994,177,177.509995,177.509995,8071000
2019-04-12,86,178,179.630005,177.949997,179.100006,179.100006,12329800
2019-04-15,87,178.5,180.5,176.869995,179.649994,179.649994,10834800
2019-04-16,88,179,180.169998,178.300003,178.869995,178.869995,11215200
2019-04-17,89,179.600006,180.740005,178.360001,178.779999,178.779999,9973700
2019-04-18,90,178.800003,178.880005,177.339996,178.279999,178.279999,11655600
2019-04-22,91,178.25,181.669998,178.25,181.440002,181.440002,13389900
2019-04-23,92,182.740005,184.220001,181.479996,183.779999,183.779999,19954800
2019-04-24,93,184.490005,185.139999,181.649994,182.580002,182.580002,37289900
2019-04-25,94,196.979996,198.479996,192.119995,193.259995,193.259995,54148800
2019-04-26,95,192.5,192.899994,189.089996,191.490005,191.490005,22075000
2019-04-29,96,190.949997,195.410004,190.649994,194.779999,194.779999,19641300
2019-04-30,97,194.190002,197.389999,192.279999,193.399994,193.399994,23494700
2019-05-01,98,194.779999,196.179993,193.009995,193.029999,193.029999,15996600
2019-05-02,99,193,194,189.75,192.529999,192.529999,13209500
2019-05-03,100,194.380005,196.160004,193.710007,195.470001,195.470001,14575400
2019-05-06,101,191.240005,194.279999,190.550003,193.880005,193.880005,13994900
2019-05-07,102,192.539993,192.899994,187.850006,189.770004,189.770004,16253000
2019-05-08,103,189.389999,190.720001,188.550003,189.539993,189.539993,12505700
2019-05-09,104,187.199997,189.770004,186.259995,188.649994,188.649994,12967000
2019-05-10,105,188.25,190,184.589996,188.339996,188.339996,12578500
2019-05-13,106,183.5,185.429993,180.839996,181.539993,181.539993,16833300
2019-05-14,107,182.520004,183.490005,178.100006,180.729996,180.729996,17628100
2019-05-15,108,180.419998,187.279999,180.020004,186.270004,186.270004,16746900
2019-05-16,109,185.050003,188.580002,185.050003,186.990005,186.990005,12953100
2019-05-17,110,184.839996,187.580002,184.279999,185.300003,185.300003,10485400
2019-05-20,111,181.880005,184.229996,181.369995,182.720001,182.720001,10352000
2019-05-21,112,184.570007,185.699997,183.889999,184.820007,184.820007,7502800
2019-05-22,113,184.729996,186.740005,183.610001,185.320007,185.320007,9213800
2019-05-23,114,182.419998,183.899994,179.669998,180.869995,180.869995,12768800
2019-05-24,115,182.330002,183.630005,180.830002,181.059998,181.059998,8807700
2019-05-28,116,181.539993,184.710007,181.449997,184.309998,184.309998,14843300
2019-05-29,117,183.5,184.559998,181.350006,182.190002,182.190002,12797700
2019-05-30,118,183.080002,183.479996,180.889999,183.009995,183.009995,8581500
2019-05-31,119,180.279999,180.539993,177.160004,177.470001,177.470001,15226500
2019-06-03,120,175,175.050003,161.009995,164.149994,164.149994,56059600
2019-06-04,121,163.710007,168.279999,160.839996,167.5,167.5,46044300
2019-06-05,122,167.479996,168.720001,164.630005,168.169998,168.169998,19758300
2019-06-06,123,168.300003,169.699997,167.229996,168.330002,168.330002,12446400
2019-06-07,124,170.169998,173.869995,168.839996,173.350006,173.350006,16917300
2019-06-10,125,174.75,177.860001,173.800003,174.820007,174.820007,14767900
2019-06-11,126,178.479996,179.979996,176.789993,178.100006,178.100006,15266600
2019-06-12,127,178.380005,179.270004,172.880005,175.039993,175.039993,17699800
2019-06-13,128,175.529999,178.029999,174.610001,177.470001,177.470001,12253600
2019-06-14,129,180.509995,181.839996,180,181.330002,181.330002,16773700
2019-06-17,130,185.009995,189.5,184.410004,189.009995,189.009995,29459900
2019-06-18,131,194,194.529999,187.279999,188.470001,188.470001,37571400
2019-06-19,132,187,188.100006,184.550003,187.479996,187.479996,21417100
2019-06-20,133,190.949997,191.160004,187.639999,189.529999,189.529999,14635700
2019-06-21,134,188.75,192,188.75,191.139999,191.139999,22751200
2019-06-24,135,192.419998,193.979996,191.570007,192.600006,192.600006,15509000
2019-06-25,136,192.880005,193.139999,188.130005,188.839996,188.839996,16750300
2019-06-26,137,189.539993,190.759995,187.309998,187.660004,187.660004,12808600
2019-06-27,138,189.880005,198.880005,188.270004,189.5,189.5,11159000
2019-06-28,139,190.550003,193.199997,189.940002,193,193,16378900
2019-07-01,140,195.210007,195.279999,191.929993,193,193,14204700
2019-07-02,141,193,195,192.710007,195,195,9050000
2019-07-03,142,194.160004,197.399994,194.160004,197.199997,197.199997,10246100
2019-07-05,143,196.179993,197.070007,194.169998,196.399994,196.399994,11164100
2019-07-08,144,195.190002,196.679993,193.639999,195.759995,195.759995,9723900
2019-07-09,145,194.970001,199.460007,194.889999,199.210007,199.210007,14698600
2019-07-10,146,200,202.960007,199.669998,202.729996,202.729996,20571700
2019-07-11,147,203.259995,203.800003,200.210007,201.229996,201.229996,13678500
2019-07-12,148,199.679993,205.300003,199.160004,204.869995,204.869995,15366300
2019-07-15,149,204.25,205.330002,201.820007,203.910004,203.910004,16030300
2019-07-16,150,203.889999,205.470001,203.100006,203.839996,203.839996,12132700
2019-07-17,151,204.179993,204.360001,201.589996,201.800003,201.800003,12083700
2019-07-18,152,200.149994,202.470001,199.380005,200.779999,200.779999,11956600
2019-07-19,153,202.179993,202.330002,198.070007,198.360001,198.360001,12098300
2019-07-22,154,199.910004,202.570007,198.809998,202.320007,202.320007,13589000
2019-07-23,155,202.839996,204.240005,200.960007,202.360001,202.360001,14583700
2019-07-24,156,197.630005,204.809998,197.220001,204.660004,204.660004,32532500
2019-07-25,157,206.699997,208.660004,198.259995,200.710007,200.710007,39889900
2019-07-26,158,200.190002,202.880005,196.25,199.75,199.75,24434000
2019-07-29,159,199,199.630005,195.300003,195.940002,195.940002,16530800
2019-07-30,160,195.389999,198.710007,193.5,197.039993,197.039993,11903600
2019-07-31,161,196.949997,198.759995,192.679993,194.229996,194.229996,14593500
2019-08-01,162,194.169998,198.470001,190.880005,192.729996,192.729996,17777000
2019-08-02,163,191.100006,192.619995,188.070007,189.020004,189.020004,15297000
2019-08-05,164,184.690002,185.669998,179.339996,181.729996,181.729996,23086700
2019-08-06,165,183.690002,185.789993,183.089996,184.509995,184.509995,18035700
2019-08-07,166,183.600006,186.369995,181.220001,185.149994,185.149994,15833200
2019-08-08,167,186.619995,190.339996,184.050003,190.160004,190.160004,14498700
2019-08-09,168,190,190.979996,187.119995,187.850006,187.850006,11058800
2019-08-12,169,186.850006,187.589996,184.460007,185.369995,185.369995,10936300
2019-08-13,170,185.520004,191.380005,185.369995,188.449997,188.449997,13577000
2019-08-14,171,185.800003,185.990005,179.309998,179.710007,179.710007,18903700
2019-08-15,172,180.949997,183.199997,180.029999,182.589996,182.589996,12925900
2019-08-16,173,183.75,185.100006,182.360001,183.699997,183.699997,12654600
2019-08-19,174,186.009995,187.5,184.850006,186.169998,186.169998,9691200
2019-08-20,175,185.449997,186,182.389999,183.809998,183.809998,10083400
2019-08-21,176,185,185.899994,183.139999,183.550003,183.550003,8398200
2019-08-22,177,183.429993,184.110001,179.910004,182.039993,182.039993,10821400
2019-08-23,178,180.839996,183.130005,176.660004,177.75,177.75,17323400
2019-08-26,179,179.399994,180.5,178.240005,180.360001,180.360001,8773600
2019-08-27,180,181.929993,184.039993,181.009995,181.300003,181.300003,14399600
2019-08-28,181,180.529999,181.949997,178.919998,181.759995,181.759995,9386100
2019-08-29,182,183.770004,186.080002,183.470001,185.570007,185.570007,10128700
2019-08-30,183,186.779999,186.800003,183.460007,185.669998,185.669998,10774500
2019-09-03,184,184,185.669998,182.110001,182.389999,182.389999,9779400
2019-09-04,185,184.649994,187.75,183.889999,187.139999,187.139999,11308000
2019-09-05,186,188.529999,191.360001,187.940002,190.899994,190.899994,13876700
2019-09-06,187,190.210007,190.210007,186.350006,187.490005,187.490005,15226800
2019-09-09,188,187.729996,188.979996,185.850006,188.759995,188.759995,14722400
2019-09-10,189,187.440002,188.100006,184.550003,186.169998,186.169998,15455900
2019-09-11,190,186.460007,189.440002,186.080002,188.490005,188.490005,11761700
2019-09-12,191,189.860001,190.929993,187.229996,187.470001,187.470001,11419800
2019-09-13,192,187.330002,187.970001,186.539993,187.190002,187.190002,11441100
2019-09-16,193,186.929993,187.789993,185.770004,186.220001,186.220001,8444800
2019-09-17,194,186.660004,188.320007,185.539993,188.080002,188.080002,9671100
2019-09-18,195,188.089996,189.080002,186.009995,188.139999,188.139999,9681900
2019-09-19,196,188.660004,191.100006,188.149994,190.139999,190.139999,10392700
2019-09-20,197,190.660004,193.100006,188.119995,189.929993,189.929993,19934200
2019-09-23,198,189.339996,190.100006,185.210007,186.820007,186.820007,13327600
2019-09-24,199,187.979996,188.039993,180.389999,181.279999,181.279999,18546600
2019-09-25,200,181.449997,183.419998,177.869995,182.800003,182.800003,18068300
2019-09-26,201,181.330002,181.399994,177.669998,180.110001,180.110001,16083300
2019-09-27,202,180.490005,180.759995,175.660004,177.100006,177.100006,14656200
2019-09-30,203,177.869995,178.669998,176.850006,178.080002,178.080002,10740000
2019-10-01,204,179.149994,179.839996,174.880005,175.809998,175.809998,17073000
2019-10-02,205,174.839996,176.529999,173.089996,174.600006,174.600006,16151700
2019-10-03,206,175.570007,179.839996,173.630005,179.380005,179.380005,16086300
2019-10-04,207,179.550003,180.979996,178.100006,180.449997,180.449997,10430200
2019-10-07,208,180,181.179993,178.089996,179.679993,179.679993,9178300
2019-10-08,209,178.259995,180.369995,177.720001,177.75,177.75,9466900
2019-10-09,210,179.160004,180.720001,177.940002,179.850006,179.850006,7556900
2019-10-10,211,180.320007,181.610001,179.169998,180.029999,180.029999,8605000
2019-10-11,212,182.149994,186.490005,182.139999,184.190002,184.190002,14930500
2019-10-14,213,184.199997,184.619995,182.570007,183.279999,183.279999,7006000
2019-10-15,214,183.800003,190.380005,183.660004,188.889999,188.889999,15039100
2019-10-16,215,188.320007,189.699997,186.899994,189.550003,189.550003,10516900
2019-10-17,216,190.300003,190.839996,188.770004,190.389999,190.389999,9603000
2019-10-18,217,190.229996,191.490005,183.919998,185.850006,185.850006,16874200
2019-10-21,218,187.039993,189.910004,186.75,189.759995,189.759995,8122600
2019-10-22,219,190,190.649994,181.5,182.339996,182.339996,19537600
2019-10-23,220,182.009995,186.380005,182,186.149994,186.149994,12300400
2019-10-24,221,184.619995,186.729996,182.800003,186.380005,186.380005,11413500
2019-10-25,222,185.830002,189,185.089996,187.889999,187.889999,8061200
2019-10-28,223,187.199997,189.529999,185.080002,189.399994,189.399994,13657900
2019-10-29,224,191.690002,192.529999,188.470001,189.309998,189.309998,13574900
2019-10-30,225,189.559998,190.449997,185.979996,188.25,188.25,28734600
2019-10-31,226,196.699997,198.089996,188.25,191.649994,191.649994,42286500
2019-11-01,227,192.850006,194.110001,189.910004,193.619995,193.619995,21711800
2019-11-04,228,194.550003,197.369995,193.809998,194.720001,194.720001,16371300
2019-11-05,229,195.369995,195.75,193.600006,194.320007,194.320007,9942000
2019-11-06,230,194.029999,194.369995,191.350006,191.550003,191.550003,10973000
2019-11-07,231,191.910004,193.440002,189.470001,190.419998,190.419998,13473000
2019-11-08,232,190,192.339996,189.699997,190.839996,190.839996,10760800
2019-11-11,233,189.929993,190.080002,188.539993,189.610001,189.610001,8631200
2019-11-12,234,190,195.059998,189.740005,194.470001,194.470001,17615500
2019-11-13,235,194.699997,195.699997,192.740005,193.190002,193.190002,10860700
2019-11-14,236,192.929993,194.029999,191.449997,193.149994,193.149994,9040500
2019-11-15,237,194.259995,195.300003,193.380005,195.100006,195.100006,11524300
2019-11-18,238,194.559998,198.630005,193.050003,197.399994,197.399994,16167200
2019-11-19,239,197.399994,200,196.860001,199.320007,199.320007,19056800
2019-11-20,240,198.580002,199.589996,195.429993,197.509995,197.509995,12355400
2019-11-21,241,197.419998,199.089996,196.860001,197.929993,197.929993,12131000
2019-11-22,242,198.380005,199.300003,197.619995,198.820007,198.820007,9959800
2019-11-25,243,199.520004,200.970001,199.25,199.789993,199.789993,15272300
2019-11-26,244,200,200.149994,198.039993,198.970001,198.970001,11735500
2019-11-27,245,199.899994,203.139999,199.419998,202,202,12736600
2019-11-29,246,201.600006,203.800003,201.210007,201.639999,201.639999,7985200
2019-12-02,247,202.130005,202.179993,198.050003,199.699997,199.699997,11503400
2019-12-03,248,197.600006,198.929993,195.080002,198.820007,198.820007,11595300
2019-12-04,249,200,200.029999,198.050003,198.710007,198.710007,8456300
2019-12-05,250,199.860001,201.289993,198.210007,199.360001,199.360001,9740400
